Molecule ChEMBL ID,Molecule Name,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,Comment,Molecule Max Phase,Activity µM,canonical_smiles,NEW_SMILES
CHEMBL1457803,,Cc1cc(/C=C2/C(=O)NN(c3ccccc3)C2=O)c(C)n1-c1ccc(O)cc1,Potency,'=',12589.3,nM,Active,,12.59,Cc1cc(/C=C2/C(=O)NN(c3ccccc3)C2=O)c(C)n1-c1ccc(O)cc1,Cc1cc(/C=C2/C(=O)NN(c3ccccc3)C2=O)c(C)n1-c1ccc(O)cc1
CHEMBL1540947,,O=C(NCC1CC1)c1ccc(Nc2nc3cc(Br)ccc3[nH]2)cc1,Potency,'=',12589.3,nM,Active,,12.59,O=C(NCC1CC1)c1ccc(Nc2nc3cc(Br)ccc3[nH]2)cc1,O=C(NCC1CC1)c1ccc(Nc2nc3cc(Br)ccc3[nH]2)cc1
CHEMBL1561155,,COc1ccc(/C=C2\SC(=S)NC2=O)cc1OS(=O)(=O)c1ccc(NC(C)=O)cc1,Potency,'=',12589.3,nM,Active,,12.59,COc1ccc(/C=C2\SC(=S)NC2=O)cc1OS(=O)(=O)c1ccc(NC(C)=O)cc1,COc1ccc(/C=C2\SC(=S)NC2=O)cc1OS(=O)(=O)c1ccc(NC(C)=O)cc1
CHEMBL3191849,,O=C(O/N=C\c1ccc(N2CCOCC2)c([N+](=O)[O-])c1)c1ccccc1Cl,Potency,'=',12589.3,nM,Active,,12.59,O=C(O/N=C\c1ccc(N2CCOCC2)c([N+](=O)[O-])c1)c1ccccc1Cl,O=C(O/N=C\c1ccc(N2CCOCC2)c([N+](=O)[O-])c1)c1ccccc1Cl
CHEMBL1588552,,Cc1ccc(NC(=O)c2ccc(NCCN)c([N+](=O)[O-])c2)cc1Cl,Potency,'=',12589.3,nM,Active,,12.59,Cc1ccc(NC(=O)c2ccc(NCCN)c([N+](=O)[O-])c2)cc1Cl,Cc1ccc(NC(=O)c2ccc(NCCN)c([N+](=O)[O-])c2)cc1Cl
CHEMBL1560760,,CC1=NN(C(N)=S)C(=O)C1N=Nc1ccc(O)cc1,Potency,'=',12589.3,nM,Active,,12.59,CC1=NN(C(N)=S)C(=O)C1N=Nc1ccc(O)cc1,CC1=NN(C(N)=S)C(=O)C1N=Nc1ccc(O)cc1
CHEMBL1514579,,Cc1cccc(NC(=O)c2sc3nc4c(cc3c2N)CN(C(C)C)CC4)c1,Potency,'=',12589.3,nM,Active,,12.59,Cc1cccc(NC(=O)c2sc3nc4c(cc3c2N)CN(C(C)C)CC4)c1,Cc1cccc(NC(=O)c2sc3nc4c(cc3c2N)CN(C(C)C)CC4)c1
CHEMBL3192768,,Cc1ccc(C(=O)Nc2ccc(C(=O)N/N=C/c3c[nH]c4ccccc34)cc2)cc1,Potency,'=',12589.3,nM,Active,,12.59,Cc1ccc(C(=O)Nc2ccc(C(=O)N/N=C/c3c[nH]c4ccccc34)cc2)cc1,Cc1ccc(C(=O)Nc2ccc(C(=O)N/N=C/c3c[nH]c4ccccc34)cc2)cc1
CHEMBL1608593,,Nc1cc([N+](=O)[O-])ccc1Nc1ccc(O)cc1,Potency,'=',12589.3,nM,Active,,12.59,Nc1cc([N+](=O)[O-])ccc1Nc1ccc(O)cc1,Nc1cc([N+](=O)[O-])ccc1Nc1ccc(O)cc1
CHEMBL1311383,,CCn1c(C)cc(/C=C2/SC(=S)NC2=O)c1C,Potency,'=',12589.3,nM,Active,,12.59,CCn1c(C)cc(/C=C2/SC(=S)NC2=O)c1C,CCn1c(C)cc(/C=C2/SC(=S)NC2=O)c1C
CHEMBL1594135,,CCOC(=O)c1c(-c2ccccc2)csc1NC(=O)c1nc(S(=O)(=O)CC)ncc1Cl,Potency,'=',12589.3,nM,Active,,12.59,CCOC(=O)c1c(-c2ccccc2)csc1NC(=O)c1nc(S(=O)(=O)CC)ncc1Cl,CCOC(=O)c1c(-c2ccccc2)csc1NC(=O)c1nc(S(=O)(=O)CC)ncc1Cl
CHEMBL1354731,,CC1=NN(c2ccc([N+](=O)[O-])cc2)C(=O)C1[N+](=O)[O-],Potency,'=',12589.3,nM,Active,,12.59,CC1=NN(c2ccc([N+](=O)[O-])cc2)C(=O)C1[N+](=O)[O-],CC1=NN(c2ccc([N+](=O)[O-])cc2)C(=O)C1[N+](=O)[O-]
CHEMBL1491417,,COc1ccccc1NN=C1C(=O)NC(=S)NC1=O,Potency,'=',12589.3,nM,Active,,12.59,COc1ccccc1NN=C1C(=O)NC(=S)NC1=O,COc1ccccc1NN=C1C(=O)NC(=S)NC1=O
CHEMBL3195383,,COc1cc(/C=N/NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)OCc2ccccc2)cc([N+](=O)[O-])c1O,Potency,'=',12589.3,nM,Active,,12.59,COc1cc(/C=N/NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)OCc2ccccc2)cc([N+](=O)[O-])c1O,COc1cc(/C=N/NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)OCc2ccccc2)cc([N+](=O)[O-])c1O
CHEMBL3192206,,CC(=O)Nc1ccc(/N=C/c2c(O)c(C(=O)Nc3ccccc3)cc3ccccc23)cc1,Potency,'=',12589.3,nM,Active,,12.59,CC(=O)Nc1ccc(/N=C/c2c(O)c(C(=O)Nc3ccccc3)cc3ccccc23)cc1,CC(=O)Nc1ccc(/N=C/c2c(O)c(C(=O)Nc3ccccc3)cc3ccccc23)cc1
CHEMBL1479190,,CCC1(C)CC(C(=N)S)CCO1,Potency,'=',12589.3,nM,Active,,12.59,CCC1(C)CC(C(=N)S)CCO1,CCC1(C)CC(C(=N)S)CCO1
CHEMBL3145030,,Cc1[nH]n(-c2ccccc2)c(=O)c1N=Nc1nccs1,Potency,'=',12589.3,nM,Active,,12.59,Cc1[nH]n(-c2ccccc2)c(=O)c1N=Nc1nccs1,Cc1[nH]n(-c2ccccc2)c(=O)c1N=Nc1nccs1
CHEMBL1347710,,O=[N+]([O-])c1cccnc1N1CCC(c2cc(-c3ccc(Cl)cc3Cl)[nH]n2)CC1,Potency,'=',12589.3,nM,Active,,12.59,O=[N+]([O-])c1cccnc1N1CCC(c2cc(-c3ccc(Cl)cc3Cl)[nH]n2)CC1,O=[N+]([O-])c1cccnc1N1CCC(c2cc(-c3ccc(Cl)cc3Cl)[nH]n2)CC1
CHEMBL1588106,,N=C1/C(=C\c2coc3ccccc3c2=O)C(=O)N=C2SC(c3ccncc3)=NN12,Potency,'=',12589.3,nM,Active,,12.59,N=C1/C(=C\c2coc3ccccc3c2=O)C(=O)N=C2SC(c3ccncc3)=NN12,N=C1/C(=C\c2coc3ccccc3c2=O)C(=O)N=C2SC(c3ccncc3)=NN12
CHEMBL1441367,,O=C(/C=C/c1ccc2c(c1)OCO2)Nc1c(C(=O)O)[nH]c2ccccc12,Potency,'=',12589.3,nM,Active,,12.59,O=C(/C=C/c1ccc2c(c1)OCO2)Nc1c(C(=O)O)[nH]c2ccccc12,O=C(/C=C/c1ccc2c(c1)OCO2)Nc1c(C(=O)O)[nH]c2ccccc12
CHEMBL1337115,,Cc1ccc(C2=NN=C(NC(=O)CSc3nc(C)cc(C)n3)SC2)cc1,Potency,'=',12589.3,nM,Active,,12.59,Cc1ccc(C2=NN=C(NC(=O)CSc3nc(C)cc(C)n3)SC2)cc1,Cc1ccc(C2=NN=C(NC(=O)CSc3nc(C)cc(C)n3)SC2)cc1
CHEMBL1572875,,O=C(COc1ccccc1Cl)N1CCN(c2ccc([N+](=O)[O-])c(N3CCOCC3)c2)CC1,Potency,'=',12589.3,nM,Active,,12.59,O=C(COc1ccccc1Cl)N1CCN(c2ccc([N+](=O)[O-])c(N3CCOCC3)c2)CC1,O=C(COc1ccccc1Cl)N1CCN(c2ccc([N+](=O)[O-])c(N3CCOCC3)c2)CC1
CHEMBL3198025,,C/N=c1\scc(-c2cccs2)n1/N=C(\C)c1ccco1,Potency,'=',12589.3,nM,Active,,12.59,C/N=c1\scc(-c2cccs2)n1/N=C(\C)c1ccco1,C/N=c1\scc(-c2cccs2)n1/N=C(\C)c1ccco1
CHEMBL1380511,,Cc1ccc(-c2ccc(/C=C/C(=O)c3ccccc3)o2)cc1,Potency,'=',12589.3,nM,Active,,12.59,Cc1ccc(-c2ccc(/C=C/C(=O)c3ccccc3)o2)cc1,Cc1ccc(-c2ccc(/C=C/C(=O)c3ccccc3)o2)cc1
CHEMBL3190607,,NS(=O)(=O)c1ccc(N/N=C/c2cn(-c3ccccc3)nc2-c2cccs2)cc1,Potency,'=',12589.3,nM,Active,,12.59,NS(=O)(=O)c1ccc(N/N=C/c2cn(-c3ccccc3)nc2-c2cccs2)cc1,NS(=O)(=O)c1ccc(N/N=C/c2cn(-c3ccccc3)nc2-c2cccs2)cc1
CHEMBL1979756,,O=C(N/N=C/c1cc(Cl)cc([N+](=O)[O-])c1O)NC12CC3CC(CC(C3)C1)C2,Potency,'=',12589.3,nM,Active,,12.59,O=C(N/N=C/c1cc(Cl)cc([N+](=O)[O-])c1O)NC12CC3CC(CC(C3)C1)C2,O=C(N/N=C/c1cc(Cl)cc([N+](=O)[O-])c1O)NC12CC3CC(CC(C3)C1)C2
CHEMBL1349147,,CCC(C(=O)O)N1C(=O)/C(=C/c2cccn2C)SC1=S,Potency,'=',12589.3,nM,Active,,12.59,CCC(C(=O)O)N1C(=O)/C(=C/c2cccn2C)SC1=S,CCC(C(=O)O)N1C(=O)/C(=C/c2cccn2C)SC1=S
CHEMBL1403722,,O=C(Nc1ccc2c(c1)OCO2)c1ccc(N2CCCC2)c([N+](=O)[O-])c1,Potency,'=',12589.3,nM,Active,,12.59,O=C(Nc1ccc2c(c1)OCO2)c1ccc(N2CCCC2)c([N+](=O)[O-])c1,O=C(Nc1ccc2c(c1)OCO2)c1ccc(N2CCCC2)c([N+](=O)[O-])c1
CHEMBL1569732,,CCC(=C(c1ccc(OC)cc1)c1ccc(OC)cc1)c1cn(CC(O)CN(CCO)CCO)c2ccccc12.O=C(O)/C=C\C(=O)O,Potency,'=',12589.3,nM,Active,,12.59,CCC(=C(c1ccc(OC)cc1)c1ccc(OC)cc1)c1cn(CC(O)CN(CCO)CCO)c2ccccc12.O=C(O)/C=C\C(=O)O,CCC(=C(c1ccc(OC)cc1)c1ccc(OC)cc1)c1cn(CC(O)CN(CCO)CCO)c2ccccc12
CHEMBL1321159,,O=[N+]([O-])c1ccc(NC(S)=NCCc2ccccc2)cc1,Potency,'=',12589.3,nM,Active,,12.59,O=[N+]([O-])c1ccc(NC(S)=NCCc2ccccc2)cc1,O=[N+]([O-])c1ccc(NC(S)=NCCc2ccccc2)cc1
CHEMBL1463492,,Cc1ccc(-c2[nH]c3ccccc3c2C(C[N+](=O)[O-])c2ccco2)cc1,Potency,'=',12589.3,nM,Active,,12.59,Cc1ccc(-c2[nH]c3ccccc3c2C(C[N+](=O)[O-])c2ccco2)cc1,Cc1ccc(-c2[nH]c3ccccc3c2C(C[N+](=O)[O-])c2ccco2)cc1
CHEMBL1976042,,Cc1ccc(NS(=O)(=O)c2ccc(N/N=C/c3ccccc3OCC(=O)O)c([N+](=O)[O-])c2)c(C)c1,Potency,'=',12589.3,nM,Active,,12.59,Cc1ccc(NS(=O)(=O)c2ccc(N/N=C/c3ccccc3OCC(=O)O)c([N+](=O)[O-])c2)c(C)c1,Cc1ccc(NS(=O)(=O)c2ccc(N/N=C/c3ccccc3OCC(=O)O)c([N+](=O)[O-])c2)c(C)c1
CHEMBL1480487,,COc1ccc2c(c1)CCc1sc(NC(=O)c3ccco3)nc1-2,Potency,'=',12589.3,nM,Active,,12.59,COc1ccc2c(c1)CCc1sc(NC(=O)c3ccco3)nc1-2,COc1ccc2c(c1)CCc1sc(NC(=O)c3ccco3)nc1-2
CHEMBL1353324,,Cc1ccc(NC(S)=NCc2ccccc2)cc1S(=O)(=O)N1CCCCC1,Potency,'=',12589.3,nM,Active,,12.59,Cc1ccc(NC(S)=NCc2ccccc2)cc1S(=O)(=O)N1CCCCC1,Cc1ccc(NC(S)=NCc2ccccc2)cc1S(=O)(=O)N1CCCCC1
CHEMBL1416417,,O=C1NCCCC2c3cc(O)c4ccccc4c3OC12N1CCCCC1,Potency,'=',12589.3,nM,Active,,12.59,O=C1NCCCC2c3cc(O)c4ccccc4c3OC12N1CCCCC1,O=C1NCCCC2c3cc(O)c4ccccc4c3OC12N1CCCCC1
CHEMBL1523020,,CC(C)(C)C1CCC(=NNc2ccc(S(N)(=O)=O)cc2[N+](=O)[O-])CC1,Potency,'=',12589.3,nM,Active,,12.59,CC(C)(C)C1CCC(=NNc2ccc(S(N)(=O)=O)cc2[N+](=O)[O-])CC1,CC(C)(C)C1CCC(=NNc2ccc(S(N)(=O)=O)cc2[N+](=O)[O-])CC1
CHEMBL2094456,,C(=N/Nc1nc(-c2ccccc2)cs1)\c1ccncc1,Potency,'=',12589.3,nM,Active,,12.59,C(=N/Nc1nc(-c2ccccc2)cs1)\c1ccncc1,C(=N\Nc1nc(-c2ccccc2)cs1)/c1ccncc1
CHEMBL1592032,,Cc1ccc(NS(=O)(=O)c2ccc3[nH]c4c(c3c2)CCCCCC4)cc1C,Potency,'=',12589.3,nM,Active,,12.59,Cc1ccc(NS(=O)(=O)c2ccc3[nH]c4c(c3c2)CCCCCC4)cc1C,Cc1ccc(NS(=O)(=O)c2ccc3[nH]c4c(c3c2)CCCCCC4)cc1C
CHEMBL3190676,,COc1ccccc1OCCn1cc(/C=N/NC(=O)c2ccncc2)c2ccccc21,Potency,'=',12589.3,nM,Active,,12.59,COc1ccccc1OCCn1cc(/C=N/NC(=O)c2ccncc2)c2ccccc21,COc1ccccc1OCCn1cc(/C=N/NC(=O)c2ccncc2)c2ccccc21
CHEMBL1885024,,Cc1cc(-c2nnc(S)n2/N=C/C(Br)=C/c2ccccc2)[nH]n1,Potency,'=',12589.3,nM,Active,,12.59,Cc1cc(-c2nnc(S)n2/N=C/C(Br)=C/c2ccccc2)[nH]n1,Cc1cc(-c2nnc(S)n2/N=C/C(Br)=C/c2ccccc2)[nH]n1
CHEMBL1586814,,CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccc(Cl)nc1)C1CCCC1,Potency,'=',12589.3,nM,Active,,12.59,CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccc(Cl)nc1)C1CCCC1,CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccc(Cl)nc1)C1CCCC1
CHEMBL1321179,,O=C1C(Cl)=C(N2CCOCC2)C(=O)N1c1cccc(Cl)c1,Potency,'=',12589.3,nM,Active,,12.59,O=C1C(Cl)=C(N2CCOCC2)C(=O)N1c1cccc(Cl)c1,O=C1C(Cl)=C(N2CCOCC2)C(=O)N1c1cccc(Cl)c1
CHEMBL1427138,,CSc1cccc(NC(=O)/C=C/c2cccc(Cl)c2)c1,Potency,'=',12589.3,nM,Active,,12.59,CSc1cccc(NC(=O)/C=C/c2cccc(Cl)c2)c1,CSc1cccc(NC(=O)/C=C/c2cccc(Cl)c2)c1
CHEMBL1427325,,O=C1NC(=S)NC(=O)C1=NNc1cc2c(cc1[N+](=O)[O-])OCO2,Potency,'=',12589.3,nM,Active,,12.59,O=C1NC(=S)NC(=O)C1=NNc1cc2c(cc1[N+](=O)[O-])OCO2,O=C1NC(=S)NC(=O)C1=NNc1cc2c(cc1[N+](=O)[O-])OCO2
CHEMBL1364752,,Cc1cccc(C(=O)Oc2csc(=S)n2C(=O)c2cccc(C)c2)c1,Potency,'=',12589.3,nM,Active,,12.59,Cc1cccc(C(=O)Oc2csc(=S)n2C(=O)c2cccc(C)c2)c1,Cc1cccc(C(=O)Oc2csc(=S)n2C(=O)c2cccc(C)c2)c1
CHEMBL1579498,,Cc1ccc(Nc2c([N+](=O)[O-])nn(-c3ccc(Cl)cc3)[n+]2[O-])cc1C,Potency,'=',12589.3,nM,Active,,12.59,Cc1ccc(Nc2c([N+](=O)[O-])nn(-c3ccc(Cl)cc3)[n+]2[O-])cc1C,Cc1ccc(Nc2c([N+](=O)[O-])nn(-c3ccc(Cl)cc3)[n+]2[O-])cc1C
CHEMBL3199654,,O=C(CC1S/C(=N\c2ccccc2)N(CCc2c[nH]c3ccccc23)C1=O)Nc1ccccc1F,Potency,'=',12589.3,nM,Active,,12.59,O=C(CC1S/C(=N\c2ccccc2)N(CCc2c[nH]c3ccccc23)C1=O)Nc1ccccc1F,O=C(CC1S/C(=N\c2ccccc2)N(CCc2c[nH]c3ccccc23)C1=O)Nc1ccccc1F
CHEMBL1472578,,COc1ccc(-c2[nH]nc(C)c2-c2cnn(-c3ccccc3)c2)c(O)c1C,Potency,'=',12589.3,nM,Active,,12.59,COc1ccc(-c2[nH]nc(C)c2-c2cnn(-c3ccccc3)c2)c(O)c1C,COc1ccc(-c2[nH]nc(C)c2-c2cnn(-c3ccccc3)c2)c(O)c1C
CHEMBL1399109,,O=C(CCl)Nc1nc(-c2ccco2)c(-c2ccco2)s1,Potency,'=',12589.3,nM,Active,,12.59,O=C(CCl)Nc1nc(-c2ccco2)c(-c2ccco2)s1,O=C(CCl)Nc1nc(-c2ccco2)c(-c2ccco2)s1
CHEMBL1310832,,Cc1cccc(Nc2nnc(SCC(=O)Nc3cccc(S(=O)(=O)N4CCCCC4)c3)s2)c1,Potency,'=',12589.3,nM,Active,,12.59,Cc1cccc(Nc2nnc(SCC(=O)Nc3cccc(S(=O)(=O)N4CCCCC4)c3)s2)c1,Cc1cccc(Nc2nnc(SCC(=O)Nc3cccc(S(=O)(=O)N4CCCCC4)c3)s2)c1
CHEMBL467590,GETIACAULEIN,COc1cc(O)c2c(=O)c3c(OC)c(O)ccc3oc2c1,Potency,'=',12589.3,nM,Active,,12.59,COc1cc(O)c2c(=O)c3c(OC)c(O)ccc3oc2c1,COc1cc(O)c2c(=O)c3c(OC)c(O)ccc3oc2c1
CHEMBL1565944,,CCn1c2ccccc2c2cc(NC(=O)c3ccc(Br)o3)ccc21,Potency,'=',12589.3,nM,Active,,12.59,CCn1c2ccccc2c2cc(NC(=O)c3ccc(Br)o3)ccc21,CCn1c2ccccc2c2cc(NC(=O)c3ccc(Br)o3)ccc21
CHEMBL3196439,,COc1ccc(C(=O)N/N=C(\C)c2ccc3c(c2)C2C=CCC2C(c2ccccc2)N3)cc1,Potency,'=',12589.3,nM,Active,,12.59,COc1ccc(C(=O)N/N=C(\C)c2ccc3c(c2)C2C=CCC2C(c2ccccc2)N3)cc1,COc1ccc(C(=O)N/N=C(\C)c2ccc3c(c2)C2C=CCC2C(c2ccccc2)N3)cc1
CHEMBL1319488,,O=S(=O)(Nc1cc(Sc2cccc3cccnc23)c(O)c2ccccc12)c1ccc(F)cc1,Potency,'=',12589.3,nM,Active,,12.59,O=S(=O)(Nc1cc(Sc2cccc3cccnc23)c(O)c2ccccc12)c1ccc(F)cc1,O=S(=O)(Nc1cc(Sc2cccc3cccnc23)c(O)c2ccccc12)c1ccc(F)cc1
CHEMBL1379419,,N#C/C(=C/c1ccc2c(c1)OCO2)C(=O)NCCc1c[nH]c2ccccc12,Potency,'=',12589.3,nM,Active,,12.59,N#C/C(=C/c1ccc2c(c1)OCO2)C(=O)NCCc1c[nH]c2ccccc12,N#C/C(=C/c1ccc2c(c1)OCO2)C(=O)NCCc1c[nH]c2ccccc12
CHEMBL1448381,,CCc1ccc(N2CSC3=C(C#N)C(c4cccs4)CC(=O)N3C2)cc1,Potency,'=',12589.3,nM,Active,,12.59,CCc1ccc(N2CSC3=C(C#N)C(c4cccs4)CC(=O)N3C2)cc1,CCc1ccc(N2CSC3=C(C#N)C(c4cccs4)CC(=O)N3C2)cc1
CHEMBL1323774,,Br.Cc1nc2ncccn2c1-c1csc(Nc2ccc(N(C)C)cc2)n1,Potency,'=',12589.3,nM,Active,,12.59,Br.Cc1nc2ncccn2c1-c1csc(Nc2ccc(N(C)C)cc2)n1,Cc1nc2ncccn2c1-c1csc(Nc2ccc(N(C)C)cc2)n1
CHEMBL3194218,,Clc1cccc(N/N=C/c2ccc(N3CCOCC3)s2)c1,Potency,'=',12589.3,nM,Active,,12.59,Clc1cccc(N/N=C/c2ccc(N3CCOCC3)s2)c1,Clc1cccc(N/N=C/c2ccc(N3CCOCC3)s2)c1
CHEMBL1580295,,Cc1cc(/C=C2/C(=O)NN(c3ccccc3)C2=O)c(C)n1-c1cccc(O)c1,Potency,'=',12589.3,nM,Active,,12.59,Cc1cc(/C=C2/C(=O)NN(c3ccccc3)C2=O)c(C)n1-c1cccc(O)c1,Cc1cc(/C=C2/C(=O)NN(c3ccccc3)C2=O)c(C)n1-c1cccc(O)c1
CHEMBL1451931,,O=C1C=C(NCc2ccccc2)c2ccccc2C1=O,Potency,'=',14125.4,nM,Active,,14.13,O=C1C=C(NCc2ccccc2)c2ccccc2C1=O,O=C1C=C(NCc2ccccc2)c2ccccc2C1=O
CHEMBL1534137,,COc1ccc(NC(=O)Cn2c(SCc3cccc(Cl)c3)nc3ccncc32)c(OC)c1OC,Potency,'=',14125.4,nM,Active,,14.13,COc1ccc(NC(=O)Cn2c(SCc3cccc(Cl)c3)nc3ccncc32)c(OC)c1OC,COc1ccc(NC(=O)Cn2c(SCc3cccc(Cl)c3)nc3ccncc32)c(OC)c1OC
CHEMBL3191252,,COc1ccc(/C=N/NC(=O)c2ccncc2)cc1CN1CCCc2ccccc21,Potency,'=',14125.4,nM,Active,,14.13,COc1ccc(/C=N/NC(=O)c2ccncc2)cc1CN1CCCc2ccccc21,COc1ccc(/C=N/NC(=O)c2ccncc2)cc1CN1CCCc2ccccc21
CHEMBL1461992,,c1ccc(COc2ccc(Nc3[nH]cnc4ncnc3-4)cc2)cc1,Potency,'=',14125.4,nM,Active,,14.13,c1ccc(COc2ccc(Nc3[nH]cnc4ncnc3-4)cc2)cc1,c1ccc(COc2ccc(Nc3[nH]cnc4ncnc3-4)cc2)cc1
CHEMBL1459669,,COc1cc(Nc2ccccn2)cc(C(=O)Nc2cccc(C(F)(F)F)c2)c1,Potency,'=',14125.4,nM,Active,,14.13,COc1cc(Nc2ccccn2)cc(C(=O)Nc2cccc(C(F)(F)F)c2)c1,COc1cc(Nc2ccccn2)cc(C(=O)Nc2cccc(C(F)(F)F)c2)c1
CHEMBL1420945,,COc1ccc(-c2nc(-c3cc([N+](=O)[O-])ccc3C)c(-c3ccccc3)[nH]2)cc1O,Potency,'=',14125.4,nM,Active,,14.13,COc1ccc(-c2nc(-c3cc([N+](=O)[O-])ccc3C)c(-c3ccccc3)[nH]2)cc1O,COc1ccc(-c2nc(-c3cc([N+](=O)[O-])ccc3C)c(-c3ccccc3)[nH]2)cc1O
CHEMBL3194195,,N#C/C(=N\Nc1ccc(Cl)cc1)C(=O)c1ccccc1,Potency,'=',14125.4,nM,Active,,14.13,N#C/C(=N\Nc1ccc(Cl)cc1)C(=O)c1ccccc1,N#C/C(=N\Nc1ccc(Cl)cc1)C(=O)c1ccccc1
CHEMBL1590446,,O=S(=O)(Nc1ccc(Br)cc1F)c1ccc2[nH]c(-c3ccccc3)nc2c1,Potency,'=',14125.4,nM,Active,,14.13,O=S(=O)(Nc1ccc(Br)cc1F)c1ccc2[nH]c(-c3ccccc3)nc2c1,O=S(=O)(Nc1ccc(Br)cc1F)c1ccc2[nH]c(-c3ccccc3)nc2c1
CHEMBL1399332,,COc1ccc(NC(S)=NNc2ccc([N+](=O)[O-])cc2S(=O)(=O)Nc2ccc(C)cc2C)cc1,Potency,'=',14125.4,nM,Active,,14.13,COc1ccc(NC(S)=NNc2ccc([N+](=O)[O-])cc2S(=O)(=O)Nc2ccc(C)cc2C)cc1,COc1ccc(NC(S)=NNc2ccc([N+](=O)[O-])cc2S(=O)(=O)Nc2ccc(C)cc2C)cc1
CHEMBL1399615,,CC(=O)c1cc(-c2ccccc2)[nH]c1N1CCCC1,Potency,'=',14125.4,nM,Active,,14.13,CC(=O)c1cc(-c2ccccc2)[nH]c1N1CCCC1,CC(=O)c1cc(-c2ccccc2)[nH]c1N1CCCC1
CHEMBL1580372,,O=C(NCc1ccco1)c1ccc2nc3sc4c(c3c(=O)n2c1)CCCC4,Potency,'=',14125.4,nM,Active,,14.13,O=C(NCc1ccco1)c1ccc2nc3sc4c(c3c(=O)n2c1)CCCC4,O=C(NCc1ccco1)c1ccc2nc3sc4c(c3c(=O)n2c1)CCCC4
CHEMBL1597177,,Oc1ccc2cc3c4cc(Br)ccc4nc-3oc2c1O,Potency,'=',14125.4,nM,Active,,14.13,Oc1ccc2cc3c4cc(Br)ccc4nc-3oc2c1O,Oc1ccc2cc3c4cc(Br)ccc4nc-3oc2c1O
CHEMBL1418590,,COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O,Potency,'=',14125.4,nM,Active,,14.13,COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O,COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O
CHEMBL1325241,,CCOC(=O)C1(C)C=C(Nc2ccc(O)cc2)C(=O)N1c1ccc(O)cc1,Potency,'=',14125.4,nM,Active,,14.13,CCOC(=O)C1(C)C=C(Nc2ccc(O)cc2)C(=O)N1c1ccc(O)cc1,CCOC(=O)C1(C)C=C(Nc2ccc(O)cc2)C(=O)N1c1ccc(O)cc1
CHEMBL1349474,,COc1ccc(C(=O)CSc2nnc(-c3ccco3)c(-c3ccco3)n2)cc1,Potency,'=',14125.4,nM,Active,,14.13,COc1ccc(C(=O)CSc2nnc(-c3ccco3)c(-c3ccco3)n2)cc1,COc1ccc(C(=O)CSc2nnc(-c3ccco3)c(-c3ccco3)n2)cc1
CHEMBL1420031,,COc1ccc(Br)c2c1-c1nc(NC(=O)c3ccco3)sc1C2,Potency,'=',14125.4,nM,Active,,14.13,COc1ccc(Br)c2c1-c1nc(NC(=O)c3ccco3)sc1C2,COc1ccc(Br)c2c1-c1nc(NC(=O)c3ccco3)sc1C2
CHEMBL1327451,,C=CCCC(=O)Nc1nc(C)c(-c2csc(Nc3cccc(OC)c3)n2)s1,Potency,'=',14125.4,nM,Active,,14.13,C=CCCC(=O)Nc1nc(C)c(-c2csc(Nc3cccc(OC)c3)n2)s1,C=CCCC(=O)Nc1nc(C)c(-c2csc(Nc3cccc(OC)c3)n2)s1
CHEMBL1618718,,O=C1CN(/N=C\c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(O)=N1,Potency,'=',14125.4,nM,Active,,14.13,O=C1CN(/N=C\c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(O)=N1,O=C1CN(/N=C\c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(O)=N1
CHEMBL1389450,,O=C1NC(=O)N(Cc2ccccc2)C(=O)/C1=C\C=C\c1ccco1,Potency,'=',14125.4,nM,Active,,14.13,O=C1NC(=O)N(Cc2ccccc2)C(=O)/C1=C\C=C\c1ccco1,O=C1NC(=O)N(Cc2ccccc2)C(=O)/C1=C\C=C\c1ccco1
CHEMBL1521196,,Cc1ccc(C=C2C(=O)c3ccccc3C2=O)s1,Potency,'=',14125.4,nM,Active,,14.13,Cc1ccc(C=C2C(=O)c3ccccc3C2=O)s1,Cc1ccc(C=C2C(=O)c3ccccc3C2=O)s1
CHEMBL1415104,,O=C(CNc1cccc2ccccc12)c1ccc([N+](=O)[O-])cc1,Potency,'=',14125.4,nM,Active,,14.13,O=C(CNc1cccc2ccccc12)c1ccc([N+](=O)[O-])cc1,O=C(CNc1cccc2ccccc12)c1ccc([N+](=O)[O-])cc1
